airline,src,dst,routeId,date,name_src,city_src,country_src,src_lng,src_lat,airportId_src,Covid confirmed cases_src,Monkeypox confirmed cases_src,name_dst,city_dst,country_dst,dst_lng,dst_lat,airportId_dst,Covid confirmed cases_dst,Monkeypox confirmed cases_dst,airline_name,airline_country,airlineId,flow count
4,3268,5223,3130,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Ulanhot Airport,Ulanhot,China,122.017,46.083,5223,1927327.0,,China Eastern Airlines,China,4,1
5,3922,3277,4633,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
5,5248,3285,3954,2022-04-21 00:00:00,Muren Airport,Muren,Mongolia,100.099,49.6633,5248,920332.0,,Gasa,Jinghonggasa,China,100.759611,21.973914,3285,1927327.0,,Air China,China,5,1
4,3039,3286,2933,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,China Eastern Airlines,China,4,1
3,5214,5241,10102,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Yan'an Airport,Yan'an,China,109.554,36.6369,5241,1927327.0,,Southwest Airlines,United States,3,1
4,3268,5257,3056,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Lianyungang Airport,Lianyungang,China,119.25,34.55,5257,1927327.0,,China Eastern Airlines,China,4,1
4,3827,3279,2499,2022-04-21 00:00:00,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,110.756892,-7.516089,3827,6042595.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,China Eastern Airlines,China,4,1
5,3925,3289,4339,2022-04-21 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,Air China,China,5,1
5,4011,3298,4041,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,Air China,China,5,1
4,3039,3276,2926,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,China Eastern Airlines,China,4,1
4,3976,3296,2774,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Laishan,Yantai,China,121.371667,37.401667,3296,1927327.0,,China Eastern Airlines,China,4,1
5,3999,3274,4718,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Baiyun Intl,Guangzhou,China,113.298786,23.392436,3274,1927327.0,,Air China,China,5,1
5,3268,5228,4501,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Meixian Airport,Meixian,China,116.133,24.35,5228,1927327.0,,Air China,China,5,1
4,3155,3306,2764,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,China Eastern Airlines,China,4,1
4,3155,3295,2772,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Hongqiao Intl,Shanghai,China,121.336319,31.197875,3295,1927327.0,,China Eastern Airlines,China,4,1
3,2267,3307,10516,2022-04-21 00:00:00,Oki,Oki Island,Japan,133.324844,36.181125,2267,7531317.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,7394,3271,10109,2022-04-21 00:00:00,Bamyan Airport,Bamyan,Afghanistan,67.816667,34.816667,7394,178611.0,,Dongshan,Hailar,China,119.825,49.204997,3271,1927327.0,,Southwest Airlines,United States,3,1
3,4034,3294,10412,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
4,3922,3276,3247,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,China Eastern Airlines,China,4,1
5,2220,3273,4733,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
4,3268,5530,3126,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Manzhouli,Manzhouli,China,117.329444,49.566667,5530,1927327.0,,China Eastern Airlines,China,4,1
3,5214,3273,10075,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Southwest Airlines,United States,3,1
3,3922,3294,10453,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
3,5214,5233,10105,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Nanyang Airport,Nanyang,China,112.615,32.9808,5233,1927327.0,,Southwest Airlines,United States,3,1
4,3244,3307,2917,2022-04-21 00:00:00,Melbourne Moorabbin,Melbourne,Australia,145.102222,-37.975833,3244,5613341.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,4267,3292,3814,2022-04-21 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,17846818.0,,Lukou,Nanjing,China,118.862025,31.742042,3292,1927327.0,,Air China,China,5,1
5,2899,3302,4001,2022-04-21 00:00:00,Turkmenabat,Chardzhou,Turkmenistan,63.613333,39.083333,2899,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
4,3385,3307,2888,2022-04-21 00:00:00,Laughlin Afb,Del Rio,United States,-100.777975,29.359486,3385,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,2309,3306,3836,2022-04-21 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Air China,China,5,1
6,3571,3926,14566,2022-04-21 00:00:00,Tyndall Afb,Panama City,United States,-85.575417,30.069567,3571,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,China Southern Airlines,China,6,1
3,3265,3307,10444,2022-04-21 00:00:00,Richmond,Richmond,Australia,150.780833,-33.600556,3265,5613341.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
5,3976,3302,4186,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
5,3976,3302,4186,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
4,3268,5253,3062,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Ganzhou Airport,Ganzhou,China,114.912,25.8258,5253,1927327.0,,China Eastern Airlines,China,4,1
4,3155,5287,2771,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Qiqihar Sanjiazi Airport,Qiqihar,China,123.918131,47.239628,5287,1927327.0,,China Eastern Airlines,China,4,1
5,3155,3279,4177,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
4,2996,3289,2723,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
4,1498,3307,2943,2022-04-21 00:00:00,Bresso,Milano,Italy,9.203333,45.542222,1498,15934437.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,3039,3288,4358,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Changbei Intl,Nanchang,China,115.9,28.865,3288,1927327.0,,Air China,China,5,1
5,5538,3277,4714,2022-04-21 00:00:00,Branson LLC,Branson,United States,-93.200556,36.531994,5538,,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
3,6505,3300,10133,2022-04-21 00:00:00,Franklin County Airport,Sewanee,United States,-85.8981,35.2051,6505,,,Qingshan,Xichang,China,102.184361,27.989083,3300,1927327.0,,Southwest Airlines,United States,3,1
3,7394,3271,10109,2022-04-21 00:00:00,Bamyan Airport,Bamyan,Afghanistan,67.816667,34.816667,7394,178611.0,,Dongshan,Hailar,China,119.825,49.204997,3271,1927327.0,,Southwest Airlines,United States,3,1
4,3039,3307,2928,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
3,2220,3287,10519,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Gaoqi,Xiamen,China,118.127739,24.544036,3287,,,Southwest Airlines,United States,3,1
3,3976,3307,9839,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3731,3307,3004,2022-04-21 00:00:00,Lubbock Preston Smith Intl,Lubbock,United States,-101.822778,33.663639,3731,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Eastern Airlines,China,4,1
5,3999,3298,4719,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,Air China,China,5,1
3,3827,3307,9612,2022-04-21 00:00:00,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,110.756892,-7.516089,3827,6042595.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
5,3922,4189,4632,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Jiuzhaigou Huanglong,Jiuzhaigou,China,103.683,32.857,4189,1927327.0,,Air China,China,5,1
5,3999,3302,4728,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
4,3268,5223,3130,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Ulanhot Airport,Ulanhot,China,122.017,46.083,5223,1927327.0,,China Eastern Airlines,China,4,1
4,2220,3289,3368,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
3,2220,3292,10517,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Lukou,Nanjing,China,118.862025,31.742042,3292,1927327.0,,Southwest Airlines,United States,3,1
6,3385,3307,15012,2022-04-21 00:00:00,Laughlin Afb,Del Rio,United States,-100.777975,29.359486,3385,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Southern Airlines,China,6,1
3,2223,3273,10184,2022-04-21 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Southwest Airlines,United States,3,1
4,3925,3289,2903,2022-04-21 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
5,3546,3307,3993,2022-04-21 00:00:00,Bob Hope,Burbank,United States,-118.358667,34.200667,3546,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Air China,China,5,1
3,5214,3298,10080,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,Southwest Airlines,United States,3,1
5,3925,3296,4338,2022-04-21 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,,,Laishan,Yantai,China,121.371667,37.401667,3296,1927327.0,,Air China,China,5,1
3,1529,3307,9707,2022-04-21 00:00:00,Pratica Di Mare,Pratica Di Mare,Italy,12.445183,41.654522,1529,15934437.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
3,5214,5222,10088,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Tongliao Airport,Tongliao,China,122.2,43.5567,5222,1927327.0,,Southwest Airlines,United States,3,1
3,2220,5263,10528,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Weihai Airport,Weihai,China,122.229,37.1871,5263,1927327.0,,Southwest Airlines,United States,3,1
4,3268,5273,3084,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Luzhou Airport,Luzhou,China,105.393,28.8522,5273,1927327.0,,China Eastern Airlines,China,4,1
4,3999,3286,3363,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Wujiaba,Kunming,China,102.743536,24.992364,3286,1927327.0,,China Eastern Airlines,China,4,1
5,3999,3273,4716,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,3268,5268,4470,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Yiwu Airport,Yiwu,China,120.032,29.3447,5268,1927327.0,,Air China,China,5,1
6,3385,3307,15012,2022-04-21 00:00:00,Laughlin Afb,Del Rio,United States,-100.777975,29.359486,3385,,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,China Southern Airlines,China,6,1
5,3268,3289,4467,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,Air China,China,5,1
3,4034,3293,10413,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
5,3922,3277,4633,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
5,2996,3278,4119,2022-04-21 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1952485.0,,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,1927327.0,,Air China,China,5,1
3,2248,3293,9718,2022-04-21 00:00:00,Fukue,Fukue,Japan,128.832808,32.666269,2248,7531317.0,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
4,3268,3289,3047,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Changle,Fuzhou,China,119.663272,25.935064,3289,1927327.0,,China Eastern Airlines,China,4,1
3,3222,3279,10423,2022-04-21 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,1174390.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Southwest Airlines,United States,3,1
5,3155,3303,4172,2022-04-21 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,6042595.0,,Diwopu,Urumqi,China,87.474244,43.907106,3303,1927327.0,,Air China,China,5,1
5,4011,5228,4052,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Meixian Airport,Meixian,China,116.133,24.35,5228,1927327.0,,Air China,China,5,1
5,3268,3273,4452,2022-04-21 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,5613341.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
3,3976,3291,9837,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Lishe,Ninbo,China,121.461906,29.826683,3291,1927327.0,,Southwest Airlines,United States,3,1
3,4034,3282,10414,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Southwest Airlines,United States,3,1
3,3111,3276,9726,2022-04-21 00:00:00,Kep,Kep,Vietnam,106.261083,21.394639,3111,10533164.0,,Liangjiang,Guilin,China,110.039197,25.218106,3276,1927327.0,,Southwest Airlines,United States,3,1
5,3976,5218,4182,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Datong Airport,Datong,China,113.482,40.0603,5218,1927327.0,,Air China,China,5,1
5,2995,3273,3947,2022-04-21 00:00:00,Tejgaon,Dhaka,Bangladesh,90.382689,23.778783,2995,1952485.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
3,3999,5302,10512,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Zhangxiao,Yuncheng,China,110.993,35.018,5302,1927327.0,,Southwest Airlines,United States,3,1
4,3922,3277,3249,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,China Eastern Airlines,China,4,1
5,3922,5301,4637,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Shanhaiguan Airport,Qinhuangdao,China,119.731,39.9681,5301,1927327.0,,Air China,China,5,1
5,3976,3278,4180,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,1927327.0,,Air China,China,5,1
5,4011,3288,4042,2022-04-21 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,15611.0,,Changbei Intl,Nanchang,China,115.9,28.865,3288,1927327.0,,Air China,China,5,1
5,6083,3273,4166,2022-04-21 00:00:00,Macau Ferry Pier,Macau,Macau,113.558911,22.197075,6083,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,5521,3302,3611,2022-04-21 00:00:00,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,-151.743,68.1336,5521,,,Hotan,Hotan,China,79.864933,37.038522,3302,1927327.0,,Air China,China,5,1
5,3095,3277,4128,2022-04-21 00:00:00,Cha Ian,Nakhon Si Thammarat,Thailand,99.955625,8.471147,3095,4128038.0,,Wuxu,Nanning,China,108.172442,22.608267,3277,1927327.0,,Air China,China,5,1
3,3922,3279,10454,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Southwest Airlines,United States,3,1
5,3922,3279,4634,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
4,3039,3279,2932,2022-04-21 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,203545.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,China Eastern Airlines,China,4,1
5,3922,3279,4634,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
5,4034,5218,4564,2022-04-21 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,203545.0,,Datong Airport,Datong,China,113.482,40.0603,5218,1927327.0,,Air China,China,5,1
4,4846,3306,2996,2022-04-21 00:00:00,Apartadó Airport,Apartadó,Colombia,-77.2,7.033,4846,6090520.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,China Eastern Airlines,China,4,1
3,2301,3294,9807,2022-04-21 00:00:00,Kastner Aaf,Zama,Japan,139.393675,35.513769,2301,7531317.0,,Liuting,Qingdao,China,120.374436,36.266108,3294,1927327.0,,Southwest Airlines,United States,3,1
2,3467,3926,16451,2022-04-21 00:00:00,Grand Forks Afb,Red River,United States,-97.401194,47.961098,3467,,,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,1927327.0,,easyJet,United Kingdom,2,1
5,575,3273,3616,2022-04-21 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
3,5460,3306,9579,2022-04-21 00:00:00,Samburu South Airport,Samburu South,Kenya,37.5342,0.530583,5460,323646.0,,Hailang,Mudanjiang,China,129.568972,44.524072,3306,1927327.0,,Southwest Airlines,United States,3,1
3,3976,3282,9842,2022-04-21 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,,,Zhongchuan,Lanzhou,China,103.620775,36.515242,3282,1927327.0,,Southwest Airlines,United States,3,1
10,1489,4196,9310,2022-04-21 00:00:00,Reggio Calabria,Reggio Calabria,Italy,15.651556,38.071206,1489,15934437.0,,Dunhuang Airport,Dunhuang,China,94.4818,40.094,4196,1927327.0,,American Airlines,United States,10,1
5,3786,3279,3647,2022-04-21 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,,,Xinzheng,Zhengzhou,China,113.840889,34.519672,3279,1927327.0,,Air China,China,5,1
3,2220,3293,10525,2022-04-21 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,,,Luogang,Hefei,China,117.298436,31.780019,3293,1927327.0,,Southwest Airlines,United States,3,1
3,5214,3298,10080,2022-04-21 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,,,Longdongbao,Guiyang,China,106.800703,26.538522,3298,1927327.0,,Southwest Airlines,United States,3,1
5,3095,3273,4126,2022-04-21 00:00:00,Cha Ian,Nakhon Si Thammarat,Thailand,99.955625,8.471147,3095,4128038.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
5,7349,3273,4196,2022-04-21 00:00:00,Magan,Yakutsk,Russia,129.3334,62.0626,7349,17846818.0,,Wusu,Taiyuan,China,112.628428,37.746897,3273,1927327.0,,Air China,China,5,1
3,2276,3307,10069,2022-04-21 00:00:00,Kochi,Kochi,Japan,133.669444,33.546111,2276,7531317.0,,Zhoushuizi,Dalian,China,121.5386,38.965667,3307,1927327.0,,Southwest Airlines,United States,3,1
4,3999,5265,3360,2022-04-21 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,,,Nanping Wuyishan Airport,Wuyishan,China,118.001,27.7019,5265,1927327.0,,China Eastern Airlines,China,4,1
4,3922,3272,3250,2022-04-21 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,17846818.0,,Binhai,Tianjin,China,117.346183,39.124353,3272,1927327.0,,China Eastern Airlines,China,4,1
