origin,destination,lon_origin,lat_origin,lon_destination,lat_destination,name_origin,name_destination,cases_origin,cases_destination,flow value,index_right,pop_est,continent,name,iso_a3,gdp_md_est
1159118009,1159118157,-120.736439,56.246035,130.4562047044068,46.843015022337944,Fort St. John (N. Peace),Jiamusi Dongjiao,23,51,93,139,1397715000.0,Asia,China,CHN,14342903
1159118021,1159118157,-79.42491,46.358711,130.4562047044068,46.843015022337944,North Bay/Jack Garland,Jiamusi Dongjiao,12,51,31,139,1397715000.0,Asia,China,CHN,14342903
1159118043,1159118157,7.687267643105769,11.135295860107082,130.4562047044068,46.843015022337944,Zaria,Jiamusi Dongjiao,0,51,59,139,1397715000.0,Asia,China,CHN,14342903
1159118053,1159118157,21.62819718582291,41.95645460815443,130.4562047044068,46.843015022337944,Skopje,Jiamusi Dongjiao,55,51,78,139,1397715000.0,Asia,China,CHN,14342903
1159118067,1159118157,86.97454677657299,23.631217910776442,130.4562047044068,46.843015022337944,Burnpur,Jiamusi Dongjiao,20,51,85,139,1397715000.0,Asia,China,CHN,14342903
1159118081,1159118157,77.35078887791173,28.70779686010708,130.4562047044068,46.843015022337944,Hindon Air Force Station,Jiamusi Dongjiao,5,51,35,139,1397715000.0,Asia,China,CHN,14342903
1159118101,1159118157,125.89082505748561,39.411965971056546,130.4562047044068,46.843015022337944,Sunchon,Jiamusi Dongjiao,17,51,13,139,1397715000.0,Asia,China,CHN,14342903
1159118117,1159118157,19.403214874403695,51.727207045169955,130.4562047044068,46.843015022337944,Łódź Władysław Reymont,Jiamusi Dongjiao,90,51,19,139,1397715000.0,Asia,China,CHN,14342903
1159118141,1159118157,76.87826400966476,43.355419083791865,130.4562047044068,46.843015022337944,Alma Ata N.W.,Jiamusi Dongjiao,12,51,36,139,1397715000.0,Asia,China,CHN,14342903
1159113785,1159118173,75.95707224036518,30.850359856170176,129.5801515322203,44.53429362999352,Sahnewal,Mudanjiang Hailang,58,37,84,139,1397715000.0,Asia,China,CHN,14342903
1159113803,1159118173,75.93305977107549,17.625415183635024,129.5801515322203,44.53429362999352,Solapur,Mudanjiang Hailang,9,37,86,139,1397715000.0,Asia,China,CHN,14342903
1159113831,1159118173,85.3235970368767,23.317724598996193,129.5801515322203,44.53429362999352,Birsa Munda,Mudanjiang Hailang,34,37,79,139,1397715000.0,Asia,China,CHN,14342903
1159113845,1159118173,48.74710654359313,31.343158556075725,129.5801515322203,44.53429362999352,Ahwaz,Mudanjiang Hailang,42,37,61,139,1397715000.0,Asia,China,CHN,14342903
1159113863,1159118173,78.21721865463483,26.28548769793701,129.5801515322203,44.53429362999352,Gwalior,Mudanjiang Hailang,87,37,18,139,1397715000.0,Asia,China,CHN,14342903
1159113883,1159118173,42.97109630194003,14.755253441372462,129.5801515322203,44.53429362999352,Hodeidah Int'l,Mudanjiang Hailang,26,37,57,139,1397715000.0,Asia,China,CHN,14342903
1159113903,1159118173,75.8092915005895,22.72774918757095,129.5801515322203,44.53429362999352,Devi Ahilyabai Holkar Int'l,Mudanjiang Hailang,68,37,23,139,1397715000.0,Asia,China,CHN,14342903
1159113917,1159118173,73.81056749246886,19.966020567280626,129.5801515322203,44.53429362999352,Gandhinagar,Mudanjiang Hailang,29,37,74,139,1397715000.0,Asia,China,CHN,14342903
1159113937,1159118173,76.80172611052417,30.670724894966725,129.5801515322203,44.53429362999352,Chandigarh Int'l,Mudanjiang Hailang,0,37,45,139,1397715000.0,Asia,China,CHN,14342903
1159113953,1159118173,75.39584329220051,19.867296962108234,129.5801515322203,44.53429362999352,Aurangabad,Mudanjiang Hailang,59,37,42,139,1397715000.0,Asia,China,CHN,14342903
1159113971,1159118173,72.9878190922305,31.362743548086222,129.5801515322203,44.53429362999352,Faisalabad Int'l,Mudanjiang Hailang,74,37,27,139,1397715000.0,Asia,China,CHN,14342903
1159113991,1159118173,73.3163595376585,54.95764829340594,129.5801515322203,44.53429362999352,Omsk Tsentralny,Mudanjiang Hailang,84,37,99,139,1397715000.0,Asia,China,CHN,14342903
1159114013,1159118173,82.66715245258652,55.00958471362636,129.5801515322203,44.53429362999352,Novosibirsk Tolmachev,Mudanjiang Hailang,55,37,24,139,1397715000.0,Asia,China,CHN,14342903
1159114037,1159118173,35.30187285752786,47.873263557902284,129.5801515322203,44.53429362999352,Zaporozhye Int'l,Mudanjiang Hailang,27,37,85,139,1397715000.0,Asia,China,CHN,14342903
1159114047,1159118173,101.44656929844086,0.4646008729985052,129.5801515322203,44.53429362999352,Simpang Tiga,Mudanjiang Hailang,95,37,86,139,1397715000.0,Asia,China,CHN,14342903
1159114063,1159118173,145.24398029858185,14.171771297121616,129.5801515322203,44.53429362999352,Rota Int'l,Mudanjiang Hailang,72,37,26,139,1397715000.0,Asia,China,CHN,14342903
1159114081,1159118173,73.40849647643748,61.340167219448126,129.5801515322203,44.53429362999352,Surgut,Mudanjiang Hailang,50,37,83,139,1397715000.0,Asia,China,CHN,14342903
1159114099,1159118173,78.7089578747476,10.76035713065535,129.5801515322203,44.53429362999352,Tiruchirappalli,Mudanjiang Hailang,42,37,13,139,1397715000.0,Asia,China,CHN,14342903
1159114117,1159118173,63.027933351918136,25.988794590011004,129.5801515322203,44.53429362999352,Turbat Int'l,Mudanjiang Hailang,4,37,15,139,1397715000.0,Asia,China,CHN,14342903
1159114135,1159118173,66.94873114809494,30.249043186181034,129.5801515322203,44.53429362999352,Quetta Int'l,Mudanjiang Hailang,73,37,60,139,1397715000.0,Asia,China,CHN,14342903
1159114153,1159118173,60.90070856491495,29.475294195657344,129.5801515322203,44.53429362999352,Zahedan Int'l,Mudanjiang Hailang,20,37,81,139,1397715000.0,Asia,China,CHN,14342903
1159114171,1159118173,112.71141861725775,-7.929980028405668,129.5801515322203,44.53429362999352,Abdul Rachman Saleh,Mudanjiang Hailang,52,37,74,139,1397715000.0,Asia,China,CHN,14342903
1159114187,1159118173,83.55045321240377,53.3633850813046,129.5801515322203,44.53429362999352,Barnaul,Mudanjiang Hailang,40,37,71,139,1397715000.0,Asia,China,CHN,14342903
1159114195,1159118173,75.75848284560045,31.43294223977149,129.5801515322203,44.53429362999352,Adampur,Mudanjiang Hailang,50,37,57,139,1397715000.0,Asia,China,CHN,14342903
1159114211,1159118173,79.45200268765704,28.421808716114356,129.5801515322203,44.53429362999352,Bareilly,Mudanjiang Hailang,30,37,35,139,1397715000.0,Asia,China,CHN,14342903
1159114231,1159118173,73.03204983920023,33.56141462788605,129.5801515322203,44.53429362999352,Dhamial,Mudanjiang Hailang,73,37,10,139,1397715000.0,Asia,China,CHN,14342903
1159114253,1159118173,127.49591612468085,36.72202277666726,129.5801515322203,44.53429362999352,Cheongju Int'l,Mudanjiang Hailang,35,37,51,139,1397715000.0,Asia,China,CHN,14342903
1159114271,1159118173,126.81083948122644,35.14000513901977,129.5801515322203,44.53429362999352,Gwangju,Mudanjiang Hailang,96,37,15,139,1397715000.0,Asia,China,CHN,14342903
1159114289,1159118173,128.63753769993312,35.89992779690866,129.5801515322203,44.53429362999352,Daegu Int'l,Mudanjiang Hailang,35,37,58,139,1397715000.0,Asia,China,CHN,14342903
1159114319,1159118173,129.35573104752825,35.59289575271069,129.5801515322203,44.53429362999352,Ulsan,Mudanjiang Hailang,30,37,12,139,1397715000.0,Asia,China,CHN,14342903
1159114325,1159118173,105.17606041916142,-5.242566777131995,129.5801515322203,44.53429362999352,Radin Inten II,Mudanjiang Hailang,27,37,52,139,1397715000.0,Asia,China,CHN,14342903
1159114341,1159118173,81.73172714621872,25.443522027820965,129.5801515322203,44.53429362999352,Allahabad,Mudanjiang Hailang,32,37,4,139,1397715000.0,Asia,China,CHN,14342903
1159114359,1159118173,61.51225897402009,55.29779194960553,129.5801515322203,44.53429362999352,Chelyabinsk,Mudanjiang Hailang,55,37,20,139,1397715000.0,Asia,China,CHN,14342903
1159114373,1159118173,120.20973331809326,22.950667918346994,129.5801515322203,44.53429362999352,Tainan,Mudanjiang Hailang,98,37,77,139,1397715000.0,Asia,China,CHN,14342903
1159114393,1159118173,120.63070354758395,24.26665555671146,129.5801515322203,44.53429362999352,Taichung,Mudanjiang Hailang,4,37,20,139,1397715000.0,Asia,China,CHN,14342903
1159114411,1159118173,4.433844349628765,51.94913018993815,129.5801515322203,44.53429362999352,Rotterdam The Hague,Mudanjiang Hailang,91,37,10,139,1397715000.0,Asia,China,CHN,14342903
1159114431,1159118173,39.22544964479734,51.81261712683441,129.5801515322203,44.53429362999352,Voronezh-Chertovitskoye,Mudanjiang Hailang,72,37,18,139,1397715000.0,Asia,China,CHN,14342903
1159114447,1159118173,-2.858620657849379,53.336375105442215,129.5801515322203,44.53429362999352,Liverpool John Lennon,Mudanjiang Hailang,48,37,93,139,1397715000.0,Asia,China,CHN,14342903
1159114465,1159118173,83.2235216387465,17.7279577384364,129.5801515322203,44.53429362999352,Vishakapatnam,Mudanjiang Hailang,80,37,61,139,1397715000.0,Asia,China,CHN,14342903
1159114481,1159118173,119.54569134215063,-5.058936894557788,129.5801515322203,44.53429362999352,Sultan Hasanuddin Int'l,Mudanjiang Hailang,86,37,63,139,1397715000.0,Asia,China,CHN,14342903
1159114497,1159118173,-173.96809394415877,-18.586005855065373,129.5801515322203,44.53429362999352,Vava'u Int'l,Mudanjiang Hailang,36,37,45,139,1397715000.0,Asia,China,CHN,14342903
1159114519,1159118173,-1.71034578407216,55.037084860801954,129.5801515322203,44.53429362999352,Newcastle Int'l,Mudanjiang Hailang,70,37,1,139,1397715000.0,Asia,China,CHN,14342903
1159114531,1159118173,-86.8514685020011,15.74515966591258,129.5801515322203,44.53429362999352,Goloson Int'l,Mudanjiang Hailang,13,37,56,139,1397715000.0,Asia,China,CHN,14342903
1159114549,1159118173,39.69913595604174,24.54423396056608,129.5801515322203,44.53429362999352,Madinah Int'l,Mudanjiang Hailang,98,37,3,139,1397715000.0,Asia,China,CHN,14342903
1159114567,1159118173,-74.02873829848139,45.68322509792671,129.5801515322203,44.53429362999352,Mirabel Int'l,Mudanjiang Hailang,49,37,75,139,1397715000.0,Asia,China,CHN,14342903
1159114587,1159118173,21.09744639862514,55.971342623535804,129.5801515322203,44.53429362999352,Palanga Int'l,Mudanjiang Hailang,44,37,37,139,1397715000.0,Asia,China,CHN,14342903
1159114607,1159118173,75.80101041926682,26.821179810060464,129.5801515322203,44.53429362999352,Jaipur Int'l,Mudanjiang Hailang,33,37,62,139,1397715000.0,Asia,China,CHN,14342903
1159114623,1159118173,86.17246623637757,22.815414511024233,129.5801515322203,44.53429362999352,Sonari,Mudanjiang Hailang,67,37,83,139,1397715000.0,Asia,China,CHN,14342903
1159114643,1159118173,29.54492,40.255539500747304,129.5801515322203,44.53429362999352,Yenisehir,Mudanjiang Hailang,15,37,12,139,1397715000.0,Asia,China,CHN,14342903
1159114663,1159118173,35.29696142683381,36.9852090641795,129.5801515322203,44.53429362999352,Şakirpaşa,Mudanjiang Hailang,23,37,22,139,1397715000.0,Asia,China,CHN,14342903
1159114685,1159118173,-152.4856385152345,57.74859210704827,129.5801515322203,44.53429362999352,Kodiak,Mudanjiang Hailang,13,37,75,139,1397715000.0,Asia,China,CHN,14342903
1159114695,1159118173,-101.70535277269678,35.218403191939814,129.5801515322203,44.53429362999352,Amarillo Int'l,Mudanjiang Hailang,11,37,25,139,1397715000.0,Asia,China,CHN,14342903
1159114713,1159118173,133.902918,-23.801968,129.5801515322203,44.53429362999352,Alice Springs,Mudanjiang Hailang,90,37,79,139,1397715000.0,Asia,China,CHN,14342903
1159114737,1159118173,74.80715597198244,31.706822025888847,129.5801515322203,44.53429362999352,Raja Sansi Int'l,Mudanjiang Hailang,67,37,20,139,1397715000.0,Asia,China,CHN,14342903
1159114753,1159118173,85.81688995444293,20.252665975473413,129.5801515322203,44.53429362999352,Biju Patnaik,Mudanjiang Hailang,93,37,66,139,1397715000.0,Asia,China,CHN,14342903
1159114773,1159118173,-161.8389869594397,60.77873798340883,129.5801515322203,44.53429362999352,Bethel,Mudanjiang Hailang,15,37,93,139,1397715000.0,Asia,China,CHN,14342903
1159114791,1159118173,-73.18092077253607,7.127709154026846,129.5801515322203,44.53429362999352,Palonegro,Mudanjiang Hailang,85,37,51,139,1397715000.0,Asia,China,CHN,14342903
1159114807,1159118173,-86.75237736154624,33.56186728280577,129.5801515322203,44.53429362999352,Birmingham Int'l,Mudanjiang Hailang,85,37,57,139,1397715000.0,Asia,China,CHN,14342903
1159114825,1159118173,141.47040730309726,-31.998996737463017,129.5801515322203,44.53429362999352,Broken Hill,Mudanjiang Hailang,20,37,35,139,1397715000.0,Asia,China,CHN,14342903
1159114843,1159118173,-108.53692938812462,45.803685571527836,129.5801515322203,44.53429362999352,Logan Int'l,Mudanjiang Hailang,22,37,75,139,1397715000.0,Asia,China,CHN,14342903
1159114861,1159118173,-100.75747130371745,46.77510666616138,129.5801515322203,44.53429362999352,Bismarck Muni.,Mudanjiang Hailang,72,37,37,139,1397715000.0,Asia,China,CHN,14342903
1159114875,1159118173,-101.47875338246688,20.98588712119381,129.5801515322203,44.53429362999352,Del Bajio Int'l,Mudanjiang Hailang,78,37,72,139,1397715000.0,Asia,China,CHN,14342903
1159114893,1159118173,5.6036825600670035,6.317166892078184,129.5801515322203,44.53429362999352,Benin,Mudanjiang Hailang,66,37,36,139,1397715000.0,Asia,China,CHN,14342903
1159114899,1159118173,27.51640936629526,42.56708354877019,129.5801515322203,44.53429362999352,Bourgas,Mudanjiang Hailang,94,37,36,139,1397715000.0,Asia,China,CHN,14342903
1159114933,1159118173,8.7858617703132,53.052287104156015,129.5801515322203,44.53429362999352,Bremen,Mudanjiang Hailang,99,37,70,139,1397715000.0,Asia,China,CHN,14342903
1159114957,1159118173,-69.356102,10.0453,129.5801515322203,44.53429362999352,Jacinto Lara Int'l,Mudanjiang Hailang,22,37,34,139,1397715000.0,Asia,China,CHN,14342903
1159114971,1159118173,-97.43176534023202,25.906274354534673,129.5801515322203,44.53429362999352,Brownsville-South Padre Island Int'l,Mudanjiang Hailang,66,37,77,139,1397715000.0,Asia,China,CHN,14342903
1159114989,1159118173,-2.7108646913430845,51.38629341891484,129.5801515322203,44.53429362999352,Bristol Int'l,Mudanjiang Hailang,81,37,93,139,1397715000.0,Asia,China,CHN,14342903
1159115003,1159118173,-91.15675440481048,30.532613804058556,129.5801515322203,44.53429362999352,Baton Rouge Metro,Mudanjiang Hailang,13,37,2,139,1397715000.0,Asia,China,CHN,14342903
1159115025,1159118173,17.19998500222079,48.16983790625349,129.5801515322203,44.53429362999352,Bratislava-M.R. Štefánik,Mudanjiang Hailang,78,37,38,139,1397715000.0,Asia,China,CHN,14342903
1159115045,1159118173,-73.15507877906677,44.469206604073214,129.5801515322203,44.53429362999352,Burlington Int'l,Mudanjiang Hailang,28,37,67,139,1397715000.0,Asia,China,CHN,14342903
1159115063,1159118173,-81.10933524293772,33.934205458427535,129.5801515322203,44.53429362999352,Columbia Metro,Mudanjiang Hailang,8,37,14,139,1397715000.0,Asia,China,CHN,14342903
1159115083,1159118173,75.95099306305104,11.1395520526064,129.5801515322203,44.53429362999352,Calicut Int'l,Mudanjiang Hailang,98,37,59,139,1397715000.0,Asia,China,CHN,14342903
1159115105,1159118173,96.82874721442073,-12.185158595329305,129.5801515322203,44.53429362999352,Cocos (Keeling) Islands,Mudanjiang Hailang,17,37,32,139,1397715000.0,Asia,China,CHN,14342903
1159115125,1159118173,19.914756164166214,39.60675545052586,129.5801515322203,44.53429362999352,Corfu Int'l (Ioannis Kapodistrias),Mudanjiang Hailang,80,37,12,139,1397715000.0,Asia,China,CHN,14342903
1159115151,1159118173,125.69045681299836,43.99301147957697,129.5801515322203,44.53429362999352,Changchun Longjia Int'l,Mudanjiang Hailang,88,37,68,139,1397715000.0,Asia,China,CHN,14342903
1159115179,1159118173,-80.03693374382624,32.884530156296464,129.5801515322203,44.53429362999352,Charleston Int'l,Mudanjiang Hailang,59,37,97,139,1397715000.0,Asia,China,CHN,14342903
1159115195,1159118173,77.03889377226204,11.030141512598268,129.5801515322203,44.53429362999352,Coimbatore,Mudanjiang Hailang,73,37,13,139,1397715000.0,Asia,China,CHN,14342903
1159115215,1159118173,23.68698126804856,46.78266263402428,129.5801515322203,44.53429362999352,Someseni,Mudanjiang Hailang,70,37,7,139,1397715000.0,Asia,China,CHN,14342903
1159115239,1159118173,-77.84510399351666,21.424703728196057,129.5801515322203,44.53429362999352,Ignacio Agramonte,Mudanjiang Hailang,53,37,55,139,1397715000.0,Asia,China,CHN,14342903
1159115255,1159118173,-106.46444480969178,42.89719004830057,129.5801515322203,44.53429362999352,Casper/Natrona County Int'l,Mudanjiang Hailang,54,37,70,139,1397715000.0,Asia,China,CHN,14342903
1159115281,1159118173,120.55077022391397,15.187642242388833,129.5801515322203,44.53429362999352,Clark Int'l,Mudanjiang Hailang,35,37,99,139,1397715000.0,Asia,China,CHN,14342903
1159115293,1159118173,-81.5964164667526,38.37059143728646,129.5801515322203,44.53429362999352,Yeager,Mudanjiang Hailang,37,37,84,139,1397715000.0,Asia,China,CHN,14342903
1159115313,1159118173,15.067460500705343,37.470072800341015,129.5801515322203,44.53429362999352,Catania Fontanarossa,Mudanjiang Hailang,20,37,54,139,1397715000.0,Asia,China,CHN,14342903
1159115333,1159118173,-88.3242600415365,18.506434233376005,129.5801515322203,44.53429362999352,Chetumal Int'l,Mudanjiang Hailang,37,37,61,139,1397715000.0,Asia,China,CHN,14342903
1159115353,1159118173,-3.339568764291176,51.39862209110174,129.5801515322203,44.53429362999352,Cardiff,Mudanjiang Hailang,83,37,94,139,1397715000.0,Asia,China,CHN,14342903
1159115383,1159118173,-79.87946163800297,19.68986539628435,129.5801515322203,44.53429362999352,Gerrard Smith,Mudanjiang Hailang,11,37,7,139,1397715000.0,Asia,China,CHN,14342903
1159115401,1159118173,-86.93040640704362,20.51155437716472,129.5801515322203,44.53429362999352,Cozumel Int'l,Mudanjiang Hailang,68,37,29,139,1397715000.0,Asia,China,CHN,14342903
1159115417,1159118173,-84.22045942381024,39.8990402865362,129.5801515322203,44.53429362999352,James M. Cox Dayton Int'l,Mudanjiang Hailang,13,37,29,139,1397715000.0,Asia,China,CHN,14342903
1159115439,1159118173,148.569717,-32.218681,129.5801515322203,44.53429362999352,Dubbo,Mudanjiang Hailang,94,37,61,139,1397715000.0,Asia,China,CHN,14342903
1159115459,1159118173,-77.04333739256312,38.853716201212265,129.5801515322203,44.53429362999352,Washington Nat'l,Mudanjiang Hailang,35,37,89,139,1397715000.0,Asia,China,CHN,14342903
1159115479,1159118173,-104.53384602496385,24.12619483261825,129.5801515322203,44.53429362999352,Durango Int'l,Mudanjiang Hailang,93,37,26,139,1397715000.0,Asia,China,CHN,14342903
1159115501,1159118173,35.09390602249747,48.36757180211169,129.5801515322203,44.53429362999352,Voloskoye,Mudanjiang Hailang,53,37,91,139,1397715000.0,Asia,China,CHN,14342903
1159115513,1159118173,37.744808557210334,48.06916712855819,129.5801515322203,44.53429362999352,Donetsk,Mudanjiang Hailang,76,37,83,139,1397715000.0,Asia,China,CHN,14342903
1159115539,1159118173,-56.49926362137442,-33.35910844755007,129.5801515322203,44.53429362999352,Santa Bernardina Int'l,Mudanjiang Hailang,7,37,73,139,1397715000.0,Asia,China,CHN,14342903
1159115559,1159118173,-3.3642846851355452,55.9485540113639,129.5801515322203,44.53429362999352,Edinburgh Int'l,Mudanjiang Hailang,7,37,58,139,1397715000.0,Asia,China,CHN,14342903
1159115573,1159118173,-64.53715143657945,18.444361855798306,129.5801515322203,44.53429362999352,Terrance B. Lettsome Int'l,Mudanjiang Hailang,88,37,2,139,1397715000.0,Asia,China,CHN,14342903
