航空公司ID,出发地ID,目的地ID,航线ID,日期,出发地机场名称,出发地城市,出发地国家,src_lng,src_lat,出发地机场ID,出发地新冠确诊病例,出发地猴痘确诊病例,目的地机场名称,目的地城市,目的地国家,dst_lng,dst_lat,目的地机场ID,目的地新冠确诊病例,目的地猴痘确诊病例,航空公司名称,航空公司国家,航空公司ID,航线流量,病例
4,3976,3298,2775,2030-01-23 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,3,0.0
4,4188,3298,2811,2030-01-23 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,2032707.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,2,2032707.0
3,4188,3298,9869,2030-01-23 00:00:00,Chumphon,Chumphon,Thailand,99.361706,10.7112,4188,2434175.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,Southwest Airlines,United States,3,1,2434175.0
4,2153,3298,2815,2030-01-23 00:00:00,Shahbaz Ab,Jacobsbad,Pakistan,68.449711,28.284167,2153,3388091.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,3,3388091.0
4,3043,3298,2854,2030-01-23 00:00:00,Janakpur,Janakpur,Nepal,85.922394,26.708806,3043,825198.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,1,825198.0
4,3925,3298,2902,2030-01-23 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,1,0.0
4,3988,3298,2906,2030-01-23 00:00:00,Levuka Airfield,Levuka,Fiji,178.83333,-17.68333,3988,700027.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,1,700027.0
3,3988,3298,10025,2030-01-23 00:00:00,Levuka Airfield,Levuka,Fiji,178.83333,-17.68333,3988,415730.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,Southwest Airlines,United States,3,3,415730.0
4,3039,3298,2921,2030-01-23 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,2534530.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,3,2534530.0
4,4034,3298,3215,2030-01-23 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,1448590.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,1,1448590.0
4,3922,3298,3246,2030-01-23 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,7059441.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,3,7059441.0
4,3999,3298,3341,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,China Eastern Airlines,China,4,1,0.0
5,3999,3298,4719,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,Air China,China,5,1,0.0
3,3999,3298,10510,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,Southwest Airlines,United States,3,2,0.0
3,5248,3298,9671,2030-01-23 00:00:00,Muren Airport,Muren,Mongolia,100.099,49.6633,5248,813014.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,Southwest Airlines,United States,3,3,813014.0
3,3946,3298,9687,2030-01-23 00:00:00,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,7.529167,47.59,3946,8200788.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,Southwest Airlines,United States,3,1,8200788.0
3,5214,3298,10080,2030-01-23 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,0.0,0.0,Longdongbao,Guiyang,China,106.800703,26.538522,3298,114711.0,0.0,Southwest Airlines,United States,3,3,0.0
5,575,3289,3618,2030-01-23 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,1,0.0
4,2996,3289,2723,2030-01-23 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,3624737.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,2,3624737.0
3,2996,3289,9779,2030-01-23 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,2495057.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Southwest Airlines,United States,3,1,2495057.0
4,3155,3289,2766,2030-01-23 00:00:00,Jalaluddin,Gorontalo,Indonesia,122.849858,0.637119,3155,5397371.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,2,5397371.0
4,3884,3289,2826,2030-01-23 00:00:00,Ellinikon International Airport,Athens,Greece,23.4346,37.5354,3884,0.0,1.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,1,0.0
4,2223,3289,2989,2030-01-23 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
4,3268,3289,3047,2030-01-23 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2545976.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,3,2545976.0
5,3268,3289,4467,2030-01-23 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,1081771.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,1,1081771.0
3,3268,3289,10200,2030-01-23 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2919503.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Southwest Airlines,United States,3,1,2919503.0
4,2311,3289,3147,2030-01-23 00:00:00,Jinhae,Chinhae,South Korea,128.695792,35.141175,2311,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
4,2220,3289,3368,2030-01-23 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,3,0.0
5,4267,3289,3815,2030-01-23 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,8441877.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,1,8441877.0
3,4315,3289,9588,2030-01-23 00:00:00,Cuyo Airport,Cuyo,Philippines,121.069,10.8581,4315,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Southwest Airlines,United States,3,1,0.0
4,4011,3289,2656,2030-01-23 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,1401376.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,3,1401376.0
5,4011,3289,4043,2030-01-23 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,922087.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,1,922087.0
3,3095,3289,9797,2030-01-23 00:00:00,Cha Ian,Nakhon Si Thammarat,Thailand,99.955625,8.471147,3095,2042543.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Southwest Airlines,United States,3,2,2042543.0
4,3976,3289,2776,2030-01-23 00:00:00,Telluride,Telluride,United States,-107.90848,37.953759,3976,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,1,0.0
4,3925,3289,2903,2030-01-23 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
5,3925,3289,4339,2030-01-23 00:00:00,East 34th Street Heliport,New York,United States,-73.971944,40.7425,3925,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,3,0.0
4,3039,3289,2923,2030-01-23 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,2334879.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,2,2334879.0
5,3039,3289,4359,2030-01-23 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,375236.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,3,375236.0
4,4034,3289,3219,2030-01-23 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,2714978.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,2,2714978.0
5,4034,3289,4565,2030-01-23 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,2699322.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,3,2699322.0
5,3922,3289,4628,2030-01-23 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,8386353.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,1,8386353.0
4,3999,3289,3345,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,China Eastern Airlines,China,4,3,0.0
5,3999,3289,4723,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Changle,Fuzhou,China,119.663272,25.935064,3289,114711.0,0.0,Air China,China,5,3,0.0
5,575,3286,3621,2030-01-23 00:00:00,Mount Pleasant,Mount Pleasant,Falkland Islands,-58.447222,-51.822777,575,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,3,0.0
5,3786,3286,3648,2030-01-23 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,2,0.0
5,2996,3286,4125,2030-01-23 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,1426856.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,3,1426856.0
5,3210,3286,4279,2030-01-23 00:00:00,Sultan Ismail,Johor Bahru,Malaysia,103.669619,1.641308,3210,1849153.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,2,1849153.0
4,2223,3286,2994,2030-01-23 00:00:00,Hualien,Hualien,Taiwan,121.616906,24.023725,2223,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
4,3268,3286,3132,2030-01-23 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,35856.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,3,35856.0
5,3268,3286,4497,2030-01-23 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,2227780.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,2,2227780.0
5,3222,3286,4592,2030-01-23 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,1737520.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,2,1737520.0
4,3182,3286,2428,2030-01-23 00:00:00,Pinang Kampai,Dumai,Indonesia,101.433558,1.609194,3182,4743588.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,1,4743588.0
5,3182,3286,3768,2030-01-23 00:00:00,Pinang Kampai,Dumai,Indonesia,101.433558,1.609194,3182,4311197.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,1,4311197.0
5,4011,3286,4051,2030-01-23 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,2872101.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,3,2872101.0
4,3039,3286,2933,2030-01-23 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,2157386.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,3,2157386.0
5,3039,3286,4361,2030-01-23 00:00:00,Wattay Intl,Vientiane,Laos,102.563256,17.988322,3039,682861.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,3,682861.0
5,2335,3286,4366,2030-01-23 00:00:00,Yonaguni,Yonaguni Jima,Japan,122.977778,24.466944,2335,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,3,0.0
4,4846,3286,3001,2030-01-23 00:00:00,Apartadó Airport,Apartadó,Colombia,-77.2,7.033,4846,5306159.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,2,5306159.0
5,4034,3286,4586,2030-01-23 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,2061465.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,3,2061465.0
4,3922,3286,3253,2030-01-23 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,7896970.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,1,7896970.0
5,3922,3286,4636,2030-01-23 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,6245191.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,2,6245191.0
4,3999,3286,3363,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
5,3999,3286,4731,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Air China,China,5,1,0.0
4,7442,3286,3593,2030-01-23 00:00:00,Wickenburg Municipal Airport,Wickenburg,United States,-112.7990036,33.96889877,7442,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
3,5214,3286,10107,2030-01-23 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,0.0,0.0,Wujiaba,Kunming,China,102.743536,24.992364,3286,114711.0,0.0,Southwest Airlines,United States,3,2,0.0
7,3583,3926,5175,2030-01-23 00:00:00,Cincinnati Muni Lunken Fld,Cincinnati,United States,-84.418611,39.103333,3583,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,US Airways,United States,7,2,0.0
2,3591,3926,16139,2030-01-23 00:00:00,Imperial Co,Imperial,United States,-115.578744,32.834219,3591,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,easyJet,United Kingdom,2,3,0.0
2,3750,3926,16207,2030-01-23 00:00:00,Tyler Pounds Rgnl,Tyler,United States,-95.402386,32.354139,3750,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,easyJet,United Kingdom,2,1,0.0
8,3387,3926,12108,2030-01-23 00:00:00,Anniston Metro,Anniston,United States,-85.858111,33.588167,3387,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,Delta Air Lines,United States,8,1,0.0
9,3777,3926,285,2030-01-23 00:00:00,Key West Intl,Key West,United States,-81.759556,24.556111,3777,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,United Airlines,United States,9,1,0.0
6,3777,3926,14287,2030-01-23 00:00:00,Key West Intl,Key West,United States,-81.759556,24.556111,3777,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,China Southern Airlines,China,6,2,0.0
9,3421,3926,445,2030-01-23 00:00:00,Campbell Aaf,Hopkinsville,United States,-87.496183,36.668567,3421,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,United Airlines,United States,9,3,0.0
6,3421,3926,14444,2030-01-23 00:00:00,Campbell Aaf,Hopkinsville,United States,-87.496183,36.668567,3421,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,China Southern Airlines,China,6,2,0.0
9,3571,3926,574,2030-01-23 00:00:00,Tyndall Afb,Panama City,United States,-85.575417,30.069567,3571,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,United Airlines,United States,9,1,0.0
6,3571,3926,14566,2030-01-23 00:00:00,Tyndall Afb,Panama City,United States,-85.575417,30.069567,3571,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,China Southern Airlines,China,6,3,0.0
7,3546,3926,5657,2030-01-23 00:00:00,Bob Hope,Burbank,United States,-118.358667,34.200667,3546,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,US Airways,United States,7,2,0.0
8,3395,3926,12450,2030-01-23 00:00:00,Lafayette Rgnl,Lafayette,United States,-91.987611,30.205278,3395,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,Delta Air Lines,United States,8,2,0.0
2,3467,3926,16451,2030-01-23 00:00:00,Grand Forks Afb,Red River,United States,-97.401194,47.961098,3467,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,easyJet,United Kingdom,2,2,0.0
8,3615,3926,12758,2030-01-23 00:00:00,Durango La Plata Co,Durango,United States,-107.75377,37.151516,3615,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,Delta Air Lines,United States,8,3,0.0
8,3451,3926,12881,2030-01-23 00:00:00,Page Fld,Fort Myers,United States,-81.86325,26.586611,3451,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,Delta Air Lines,United States,8,3,0.0
7,3598,3926,6158,2030-01-23 00:00:00,South Arkansas Rgnl At Goodwin Fld,El Dorado,United States,-92.813278,33.220972,3598,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,US Airways,United States,7,3,0.0
8,3731,3926,13430,2030-01-23 00:00:00,Lubbock Preston Smith Intl,Lubbock,United States,-101.822778,33.663639,3731,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,Delta Air Lines,United States,8,1,0.0
9,3653,3926,1791,2030-01-23 00:00:00,Denver Intl,Denver,United States,-104.673178,39.861656,3653,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,United Airlines,United States,9,3,0.0
6,3653,3926,15552,2030-01-23 00:00:00,Denver Intl,Denver,United States,-104.673178,39.861656,3653,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,China Southern Airlines,China,6,3,0.0
2,3648,3926,16700,2030-01-23 00:00:00,Key West Nas,Key West,United States,-81.688889,24.575834,3648,0.0,0.0,Lijiang Airport,Lijiang,China,100.23333,26.883333,3926,114711.0,0.0,easyJet,United Kingdom,2,3,0.0
4,3786,3277,2375,2030-01-23 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,1,0.0
4,3268,3277,3112,2030-01-23 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,856716.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,1,856716.0
5,3268,3277,4490,2030-01-23 00:00:00,Wagga Wagga,Wagga Wagga,Australia,147.466389,-35.165278,3268,1209911.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,3,1209911.0
4,3222,3277,3236,2030-01-23 00:00:00,Seletar,Singapore,Singapore,103.867653,1.41695,3222,3042276.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,3,3042276.0
5,2220,3277,4745,2030-01-23 00:00:00,Sungshan,Taipei,Taiwan,121.5525,25.069722,2220,0.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,3,0.0
4,4267,3277,2457,2030-01-23 00:00:00,Yuzhny,Ivanovo,Russia,40.940833,56.939444,4267,8769772.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,3,8769772.0
4,4011,3277,2659,2030-01-23 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,61556.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,2,61556.0
5,4011,3277,4049,2030-01-23 00:00:00,Ambouli International Airport,Djibouti,Djibouti,43.1594,11.5472,4011,184990.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,2,184990.0
5,3095,3277,4128,2030-01-23 00:00:00,Cha Ian,Nakhon Si Thammarat,Thailand,99.955625,8.471147,3095,2581584.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,1,2581584.0
4,4846,3277,2999,2030-01-23 00:00:00,Apartadó Airport,Apartadó,Colombia,-77.2,7.033,4846,5189845.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,3,5189845.0
4,4034,3277,3226,2030-01-23 00:00:00,Oudomxay,Muang Xay,Laos,101.994,20.6827,4034,1454443.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,1,1454443.0
4,3922,3277,3249,2030-01-23 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,6287059.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,2,6287059.0
5,3922,3277,4633,2030-01-23 00:00:00,Domododevo,Moscow,Russia,37.906111,55.408611,3922,7871841.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,2,7871841.0
4,3999,3277,3357,2030-01-23 00:00:00,Vancouver Coal Harbour,Vancouver,Canada,-123.115833,49.289722,3999,0.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
4,7672,3277,3565,2030-01-23 00:00:00,Cococay,Ragged Island,Bahamas,-75.693333,22.148056,7672,0.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,China Eastern Airlines,China,4,2,0.0
5,7590,3277,3632,2030-01-23 00:00:00,Volosovo,Volosovo,Russia,37.4517,55.0683,7590,8381497.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,2,8381497.0
5,3176,3277,3639,2030-01-23 00:00:00,Lahad Datu,Lahad Datu,Malaysia,118.324036,5.032247,3176,1919414.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,1,1919414.0
5,2309,3277,3839,2030-01-23 00:00:00,Macomb Municipal Airport,Macomb,United States,-90.6523889,40.5200833,2309,0.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,3,0.0
5,3830,3277,3990,2030-01-23 00:00:00,Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,99.944725,8.539617,3830,1927016.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,3,1927016.0
5,5538,3277,4714,2030-01-23 00:00:00,Branson LLC,Branson,United States,-93.200556,36.531994,5538,0.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Air China,China,5,1,0.0
3,5214,3277,10101,2030-01-23 00:00:00,Yam Island Airport,Yam Island,Australia,142.776,-9.90111,5214,0.0,0.0,Wuxu,Nanning,China,108.172442,22.608267,3277,114711.0,0.0,Southwest Airlines,United States,3,1,0.0
5,3786,3278,3641,2030-01-23 00:00:00,Robins Afb,Macon,United States,-83.59185,32.640144,3786,0.0,0.0,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,114711.0,0.0,Air China,China,5,3,0.0
5,2996,3278,4119,2030-01-23 00:00:00,Zia Intl,Dhaka,Bangladesh,90.397781,23.843333,2996,3715528.0,0.0,Baoan Intl,Shenzhen,China,113.810664,22.639258,3278,114711.0,0.0,Air China,China,5,2,3715528.0
